epoch,loss,acc_th0.20,acc_th0.25,acc_th0.30,acc_th0.35,acc_th0.40,acc_th0.45,acc_th0.50,acc_th0.55,acc_th0.60,acc_th0.65,acc_th0.70,auc,psnr,ssim,mse,lpips,clip
59000,0.08705,0.5103,0.4799,0.4853,0.4990,0.5032,0.4877,0.4992,0.4876,0.4806,0.4582,0.4676,0.4919,2.87,0.0995,0.516978,0.1762,0.3000
59200,0.02839,0.4939,0.4788,0.4815,0.4746,0.4854,0.4973,0.4845,0.4691,0.4894,0.4748,0.4859,0.5319,1.03,0.0443,0.788643,0.1802,0.3000
59400,0.05413,0.5135,0.5022,0.4828,0.5033,0.4693,0.4698,0.4619,0.4716,0.4737,0.4548,0.4889,0.5408,2.68,0.0988,0.539153,0.1983,0.3000
59600,0.03507,0.5001,0.4733,0.4919,0.4750,0.4851,0.4651,0.4818,0.4811,0.4761,0.4665,0.4871,0.4974,2.91,0.0875,0.511253,0.1958,0.3000
59800,0.07246,0.4928,0.4951,0.4918,0.4891,0.4740,0.4777,0.4772,0.4718,0.4693,0.4767,0.4542,0.5379,-0.17,0.0565,1.039294,0.2338,0.3000
60000,0.05832,0.4905,0.5036,0.4752,0.5005,0.4772,0.4882,0.4942,0.4613,0.4565,0.4582,0.4710,0.5083,2.24,0.0866,0.596876,0.2093,0.3000
60200,0.03984,0.4895,0.4849,0.4860,0.4772,0.4859,0.4626,0.4941,0.4654,0.4583,0.4655,0.4829,0.5090,2.62,0.0593,0.547444,0.2178,0.3000
60400,0.01818,0.5099,0.4780,0.5044,0.4906,0.5035,0.4898,0.4789,0.4750,0.4669,0.4616,0.4669,0.5105,3.81,0.0774,0.415677,0.1468,0.3000
60600,0.01223,0.4928,0.4990,0.4988,0.4727,0.4699,0.4921,0.4954,0.4655,0.4805,0.4805,0.4788,0.5219,3.31,0.0777,0.466823,0.1971,0.3000
60800,0.03585,0.5104,0.4867,0.4901,0.4821,0.5007,0.4930,0.4671,0.4693,0.4584,0.4647,0.4782,0.5228,1.98,0.0583,0.633906,0.1977,0.3000
61000,0.02800,0.4963,0.5079,0.5072,0.4873,0.5038,0.4743,0.4883,0.4668,0.4891,0.4768,0.4535,0.5289,3.80,0.1143,0.416981,0.1709,0.3000
61200,0.05328,0.5028,0.4990,0.4729,0.4794,0.4906,0.4796,0.4748,0.4876,0.4805,0.4602,0.4721,0.5352,2.49,0.0850,0.563659,0.2306,0.3000
61400,0.09369,0.4754,0.4762,0.5072,0.4874,0.4806,0.4681,0.4682,0.4737,0.4838,0.4738,0.4791,0.5033,1.98,0.0668,0.633875,0.1884,0.3000
61600,0.04504,0.5077,0.4862,0.5000,0.4700,0.4856,0.4851,0.4964,0.4933,0.4945,0.4831,0.4673,0.5279,2.15,0.0846,0.609194,0.2198,0.3000
61800,0.06786,0.5053,0.4885,0.4815,0.5067,0.4826,0.4925,0.4696,0.4632,0.4702,0.4792,0.4512,0.4932,2.41,0.0839,0.573829,0.2094,0.3000
62000,0.06093,0.4838,0.4997,0.5069,0.4936,0.4871,0.4691,0.4963,0.4852,0.4594,0.4754,0.4811,0.4929,2.88,0.1098,0.515595,0.2433,0.3000
62200,0.02104,0.4853,0.4955,0.5046,0.4916,0.4706,0.4809,0.4623,0.4931,0.4706,0.4555,0.4739,0.4992,1.64,0.0828,0.686186,0.1917,0.3000
62400,0.02997,0.4795,0.4931,0.4802,0.5024,0.4976,0.4814,0.4610,0.4585,0.4944,0.4817,0.4534,0.5258,2.91,0.0806,0.511164,0.1961,0.3000
62600,0.01122,0.4813,0.4801,0.4803,0.5067,0.4965,0.4924,0.4705,0.4819,0.4856,0.4656,0.4812,0.5169,3.96,0.0717,0.401733,0.1845,0.3000
62800,0.02845,0.4942,0.4927,0.4734,0.4947,0.4838,0.4796,0.4809,0.4958,0.4716,0.4565,0.4582,0.5166,2.05,0.0906,0.623591,0.1721,0.3000
63000,0.07036,0.4997,0.4850,0.4832,0.4908,0.4660,0.4731,0.4681,0.4687,0.4605,0.4915,0.4777,0.5225,1.39,0.0903,0.725504,0.1667,0.3000
63200,0.03278,0.4905,0.4864,0.5091,0.4702,0.4836,0.4709,0.4925,0.4613,0.4937,0.4533,0.4658,0.5130,3.52,0.0972,0.445072,0.2159,0.3000
63400,0.02408,0.4819,0.4967,0.4880,0.4790,0.4699,0.4907,0.4993,0.4908,0.4753,0.4610,0.4518,0.5056,1.39,0.0379,0.726410,0.1735,0.3000
63600,0.01766,0.5095,0.4858,0.4707,0.4933,0.4803,0.5009,0.4609,0.4621,0.4654,0.4691,0.4630,0.5137,2.11,0.0671,0.615204,0.2166,0.3000
63800,0.02084,0.5143,0.5122,0.4868,0.4723,0.4692,0.4855,0.4990,0.4672,0.4710,0.4670,0.4776,0.5006,1.98,0.0473,0.633863,0.1580,0.3000
64000,0.07745,0.5044,0.5068,0.4844,0.4864,0.4810,0.4729,0.4883,0.4641,0.4904,0.4584,0.4787,0.4901,2.14,0.0665,0.610540,0.2106,0.3000
64200,0.04632,0.5011,0.4976,0.4930,0.4821,0.4845,0.4824,0.4887,0.4575,0.4574,0.4912,0.4574,0.5060,3.29,0.1232,0.468916,0.1776,0.3000
64400,0.02316,0.4854,0.5103,0.4848,0.4846,0.4818,0.4974,0.4880,0.4863,0.4820,0.4825,0.4802,0.5460,2.44,0.0687,0.570265,0.1320,0.3000
64600,0.03551,0.4814,0.4818,0.5032,0.5032,0.4949,0.4666,0.4968,0.4616,0.4877,0.4770,0.4676,0.5325,1.24,0.0820,0.751613,0.2043,0.3000
64800,0.10985,0.4877,0.4737,0.4723,0.4860,0.5021,0.4939,0.4724,0.4805,0.4712,0.4922,0.4879,0.5461,1.61,0.0606,0.690294,0.1775,0.3000
65000,0.07884,0.4864,0.4821,0.5063,0.4937,0.4744,0.4891,0.4818,0.4656,0.4598,0.4732,0.4829,0.5350,4.07,0.1093,0.391913,0.2019,0.3000
65200,0.03058,0.4796,0.4883,0.5016,0.4879,0.4747,0.5005,0.4607,0.4799,0.4727,0.4827,0.4584,0.5350,1.13,0.0635,0.770955,0.2274,0.3000
65400,0.03313,0.4803,0.4845,0.4803,0.4790,0.5043,0.4727,0.4842,0.4716,0.4747,0.4635,0.4894,0.5290,2.26,0.0578,0.594121,0.2674,0.3000
65600,0.03718,0.5128,0.4759,0.4987,0.5001,0.4922,0.4849,0.4759,0.4814,0.4716,0.4608,0.4688,0.5266,1.83,0.0817,0.655634,0.2031,0.3000
65800,0.02467,0.5081,0.4847,0.4949,0.4824,0.4998,0.4735,0.4821,0.4649,0.4844,0.4599,0.4637,0.5359,2.24,0.0390,0.597511,0.1521,0.3000
66000,0.07528,0.4967,0.5076,0.4972,0.4929,0.4800,0.5001,0.4951,0.4720,0.4853,0.4664,0.4696,0.5407,2.88,0.0949,0.514902,0.2101,0.3000
66200,0.02559,0.4999,0.4874,0.5091,0.5034,0.5014,0.4912,0.4642,0.4598,0.4803,0.4784,0.4856,0.5021,2.90,0.0884,0.513129,0.1875,0.3000
66400,0.02143,0.5074,0.4864,0.4848,0.4869,0.4671,0.4707,0.4740,0.4822,0.4779,0.4880,0.4577,0.5034,0.90,0.0884,0.813221,0.2316,0.3000
66600,0.03000,0.4903,0.5013,0.4869,0.4935,0.4879,0.4772,0.4606,0.4672,0.4843,0.4794,0.4604,0.5297,1.32,0.0530,0.737583,0.1756,0.3000
66800,0.02058,0.4917,0.4905,0.5045,0.4809,0.5012,0.4679,0.4944,0.4711,0.4692,0.4800,0.4870,0.5128,3.32,0.0911,0.465845,0.1744,0.3000
67000,0.04085,0.4787,0.4830,0.4843,0.5021,0.4677,0.4771,0.4868,0.4943,0.4795,0.4544,0.4562,0.5491,2.61,0.0711,0.548053,0.1874,0.3000
67200,0.02205,0.4785,0.5076,0.5098,0.4707,0.5013,0.4984,0.4780,0.4962,0.4657,0.4539,0.4714,0.4992,4.29,0.1008,0.372474,0.1906,0.3000
67400,0.06919,0.4903,0.5077,0.5026,0.4693,0.5021,0.4682,0.4602,0.4669,0.4919,0.4640,0.4852,0.5128,1.52,0.0656,0.704757,0.1677,0.3000
67600,0.03752,0.4892,0.4812,0.4906,0.4788,0.4909,0.4935,0.4831,0.4759,0.4686,0.4600,0.4683,0.5016,2.07,0.0937,0.621417,0.2197,0.3000
67800,0.02956,0.5105,0.4761,0.4730,0.4966,0.4890,0.4662,0.4830,0.4737,0.4785,0.4908,0.4720,0.5357,3.07,0.0398,0.492822,0.1972,0.3000
68000,0.03109,0.5106,0.4975,0.4946,0.4725,0.5026,0.4683,0.4886,0.4742,0.4887,0.4590,0.4843,0.5200,3.16,0.1039,0.483099,0.2596,0.3000
68200,0.03311,0.5144,0.5067,0.4907,0.4891,0.4801,0.4765,0.4680,0.4634,0.4759,0.4669,0.4731,0.5460,2.81,0.0815,0.523163,0.2386,0.3000
68400,0.01779,0.4805,0.4899,0.4935,0.5064,0.4679,0.4853,0.4698,0.4941,0.4588,0.4787,0.4770,0.5444,2.00,0.0381,0.631214,0.1608,0.3000
68600,0.05656,0.4966,0.5081,0.4868,0.4753,0.4897,0.4879,0.4952,0.4626,0.4939,0.4780,0.4726,0.5027,2.55,0.0561,0.556027,0.2152,0.3000
68800,0.04989,0.4760,0.4779,0.4973,0.4962,0.5018,0.4958,0.4602,0.4711,0.4584,0.4667,0.4537,0.5308,2.59,0.0751,0.550568,0.1892,0.3000
69000,0.03783,0.5120,0.4762,0.5004,0.5069,0.4930,0.4982,0.4728,0.4588,0.4729,0.4666,0.4541,0.4932,2.81,0.0796,0.524004,0.2000,0.3000
69200,0.01528,0.4846,0.4768,0.4733,0.4978,0.5021,0.4681,0.4941,0.4918,0.4606,0.4661,0.4791,0.5137,2.42,0.1278,0.572988,0.1764,0.3000
69400,0.11988,0.5040,0.4759,0.4899,0.4842,0.4782,0.4711,0.4870,0.4896,0.4845,0.4703,0.4860,0.5125,3.13,0.0929,0.486720,0.2138,0.3000
69600,0.02207,0.4821,0.4919,0.4803,0.4863,0.4993,0.4959,0.4685,0.4936,0.4620,0.4871,0.4704,0.5222,1.93,0.0883,0.641832,0.2096,0.3000
69800,0.03525,0.4968,0.4995,0.5031,0.4841,0.4797,0.4775,0.4737,0.4899,0.4709,0.4761,0.4689,0.5197,2.14,0.0778,0.610585,0.1607,0.3000
70000,0.02343,0.5065,0.5084,0.4703,0.4680,0.4922,0.4752,0.4635,0.4726,0.4876,0.4680,0.4846,0.4959,3.42,0.0646,0.454520,0.1623,0.3000
70200,0.03547,0.4977,0.4891,0.4880,0.4729,0.4782,0.5005,0.4882,0.4807,0.4742,0.4890,0.4597,0.5031,1.31,0.0618,0.738824,0.1842,0.3000
70400,0.06570,0.4909,0.5015,0.4737,0.4756,0.4903,0.4933,0.4776,0.4825,0.4674,0.4796,0.4843,0.5360,3.52,0.0907,0.444195,0.1473,0.3000
70600,0.01544,0.4782,0.4886,0.4773,0.4818,0.4942,0.4851,0.4894,0.4601,0.4869,0.4554,0.4560,0.4915,2.53,0.0308,0.559112,0.2168,0.3000
70800,0.13708,0.5048,0.4962,0.4777,0.4688,0.5001,0.4748,0.4816,0.4887,0.4603,0.4910,0.4541,0.5188,2.11,0.0846,0.615450,0.1769,0.3000
71000,0.05409,0.5054,0.5061,0.4703,0.4741,0.4815,0.4769,0.4744,0.4642,0.4568,0.4558,0.4684,0.5284,3.69,0.0920,0.427913,0.1655,0.3000
71200,0.01462,0.4768,0.4895,0.5087,0.4967,0.4744,0.4845,0.4807,0.4909,0.4940,0.4805,0.4589,0.5459,3.15,0.0493,0.483845,0.1563,0.3000
71400,0.02288,0.4873,0.5122,0.5037,0.4773,0.4730,0.4927,0.4862,0.4742,0.4554,0.4910,0.4837,0.5295,1.16,0.0504,0.764828,0.2000,0.3000
71600,0.02787,0.5133,0.5072,0.5008,0.5071,0.4712,0.4701,0.4622,0.4706,0.4939,0.4671,0.4634,0.5083,1.62,0.0608,0.688505,0.1816,0.3000
71800,0.02897,0.4986,0.4815,0.4987,0.4933,0.5045,0.4681,0.4894,0.4614,0.4781,0.4848,0.4550,0.4945,3.82,0.1081,0.415373,0.1820,0.3000
72000,0.01196,0.4965,0.4840,0.5085,0.4963,0.4659,0.4897,0.4762,0.4709,0.4702,0.4556,0.4697,0.5391,2.04,0.1126,0.625366,0.2012,0.3000
72200,0.04203,0.4822,0.4772,0.4960,0.4772,0.4749,0.4754,0.4722,0.4724,0.4920,0.4808,0.4764,0.5019,2.02,0.0989,0.628036,0.2073,0.3000
72400,0.05104,0.4766,0.4787,0.4758,0.4989,0.4780,0.4948,0.4672,0.4904,0.4763,0.4878,0.4896,0.5357,2.83,0.0778,0.521123,0.2033,0.3000
72600,0.04442,0.4948,0.4792,0.4828,0.4963,0.4704,0.4661,0.4666,0.4596,0.4601,0.4556,0.4536,0.5404,2.59,0.0904,0.550802,0.2096,0.3000
72800,0.02299,0.5056,0.4777,0.4745,0.4853,0.5031,0.4972,0.4757,0.4665,0.4595,0.4568,0.4604,0.5017,3.74,0.0872,0.422847,0.1528,0.3000
73000,0.05077,0.4980,0.4947,0.4970,0.5046,0.4888,0.4886,0.4912,0.4881,0.4895,0.4774,0.4703,0.4948,3.37,0.0831,0.459781,0.1748,0.3000
73200,0.01072,0.4764,0.4796,0.4732,0.4864,0.4821,0.4863,0.4962,0.4856,0.4581,0.4748,0.4623,0.5369,2.68,0.0938,0.539767,0.1822,0.3000
73400,0.02613,0.5028,0.4985,0.4721,0.4761,0.5000,0.4859,0.4793,0.4876,0.4597,0.4553,0.4638,0.5325,3.31,0.0564,0.466183,0.1631,0.3000
73600,0.02680,0.4758,0.5115,0.4944,0.4980,0.4929,0.4892,0.4738,0.4753,0.4616,0.4739,0.4636,0.5151,2.83,0.1219,0.521058,0.1767,0.3000
73800,0.01894,0.4850,0.5017,0.4736,0.4987,0.4932,0.5022,0.4613,0.4938,0.4590,0.4760,0.4567,0.5389,3.70,0.1626,0.426576,0.1928,0.3000
74000,0.03720,0.4872,0.4747,0.5028,0.4930,0.5021,0.4976,0.4827,0.4795,0.4729,0.4728,0.4635,0.5457,2.74,0.0585,0.531509,0.1594,0.3000
74200,0.01925,0.4837,0.4883,0.4817,0.4871,0.4964,0.4906,0.4770,0.4711,0.4660,0.4596,0.4673,0.5085,2.70,0.1425,0.537120,0.2495,0.3000
74400,0.03788,0.5056,0.4857,0.4893,0.4973,0.4721,0.4632,0.4928,0.4752,0.4832,0.4853,0.4879,0.5009,3.05,0.0938,0.495873,0.1830,0.3000
74600,0.03453,0.4900,0.4978,0.4783,0.4883,0.4792,0.4648,0.4852,0.4645,0.4924,0.4613,0.4697,0.4978,2.31,0.0786,0.587752,0.2055,0.3000
74800,0.02827,0.4853,0.5116,0.4973,0.4728,0.4792,0.4716,0.4620,0.4743,0.4615,0.4879,0.4776,0.4927,3.13,0.0785,0.486100,0.1811,0.3000
75000,0.06953,0.5084,0.4914,0.4945,0.4785,0.5029,0.4775,0.4709,0.4850,0.4829,0.4739,0.4740,0.5357,3.26,0.0786,0.471747,0.2037,0.3000
75200,0.01728,0.4871,0.5039,0.4727,0.4886,0.4919,0.5001,0.4749,0.4955,0.4616,0.4674,0.4785,0.5314,2.80,0.0828,0.524360,0.1926,0.3000
75400,0.05315,0.5146,0.4941,0.4907,0.4936,0.5006,0.4935,0.4833,0.4974,0.4773,0.4564,0.4575,0.4940,2.64,0.0798,0.544347,0.2714,0.3000
75600,0.05547,0.4877,0.5076,0.4735,0.4728,0.5026,0.4669,0.4662,0.4779,0.4743,0.4686,0.4676,0.5199,1.70,0.0615,0.676061,0.1748,0.3000
75800,0.03942,0.4771,0.5045,0.4870,0.4738,0.4784,0.4629,0.4720,0.4916,0.4770,0.4919,0.4666,0.5055,3.39,0.0953,0.457899,0.1397,0.3000
76000,0.05145,0.5049,0.5066,0.4760,0.4819,0.4937,0.4673,0.4637,0.4909,0.4639,0.4849,0.4631,0.5190,1.12,0.0453,0.771950,0.2219,0.3000
76200,0.00973,0.4961,0.4820,0.5010,0.4735,0.4799,0.4740,0.4793,0.4922,0.4879,0.4889,0.4756,0.5330,2.87,0.0771,0.516420,0.2189,0.3000
76400,0.02776,0.4943,0.4880,0.4802,0.5038,0.4863,0.4670,0.4672,0.4919,0.4794,0.4599,0.4893,0.5187,2.34,0.0565,0.583830,0.1983,0.3000
76600,0.06024,0.4883,0.4980,0.4833,0.4901,0.4997,0.4714,0.4635,0.4715,0.4645,0.4899,0.4720,0.5277,4.17,0.1200,0.382689,0.2054,0.3000
76800,0.03674,0.4789,0.4804,0.4808,0.4968,0.4688,0.4873,0.4734,0.4691,0.4772,0.4800,0.4739,0.5283,2.66,0.0761,0.541477,0.1589,0.3000
77000,0.05363,0.4850,0.4729,0.4775,0.5019,0.4914,0.4825,0.4978,0.4764,0.4686,0.4843,0.4773,0.5194,3.82,0.0591,0.415031,0.1754,0.3000
77200,0.01908,0.5067,0.4797,0.4987,0.4782,0.4796,0.4652,0.4648,0.4777,0.4913,0.4552,0.4764,0.4920,3.02,0.0996,0.499139,0.2295,0.3000
77400,0.04491,0.4922,0.5088,0.4974,0.4741,0.4864,0.4946,0.4947,0.4788,0.4786,0.4553,0.4863,0.5189,3.17,0.1041,0.482143,0.1374,0.3000
77600,0.03200,0.4988,0.4895,0.5032,0.5063,0.4669,0.4753,0.4754,0.4721,0.4936,0.4724,0.4700,0.5088,2.85,0.0839,0.519330,0.2276,0.3000
77800,0.02919,0.4811,0.4754,0.5078,0.4743,0.4921,0.4777,0.4642,0.4906,0.4737,0.4920,0.4844,0.5240,3.19,0.0737,0.479372,0.1808,0.3000
78000,0.02435,0.5093,0.5106,0.4979,0.4809,0.5039,0.4897,0.4729,0.4662,0.4869,0.4898,0.4751,0.5227,1.73,0.1114,0.672000,0.2180,0.3000
78200,0.03571,0.5042,0.4742,0.5011,0.4854,0.5016,0.5025,0.4980,0.4842,0.4880,0.4851,0.4614,0.5466,1.21,0.0477,0.756605,0.1733,0.3000
78400,0.10243,0.4821,0.4735,0.4725,0.4842,0.4850,0.4886,0.4682,0.4604,0.4566,0.4806,0.4588,0.4968,2.44,0.1325,0.569707,0.1901,0.3000
78600,0.07347,0.5105,0.4894,0.4812,0.4687,0.4705,0.4780,0.4989,0.4919,0.4748,0.4892,0.4693,0.4921,1.81,0.0889,0.659473,0.2283,0.3000
78800,0.06082,0.4780,0.4855,0.5081,0.5001,0.4707,0.4928,0.4729,0.4752,0.4864,0.4737,0.4642,0.5451,2.63,0.0958,0.546334,0.2072,0.3000
79000,0.04901,0.5003,0.4750,0.4915,0.4825,0.4799,0.4732,0.4614,0.4891,0.4629,0.4708,0.4501,0.5350,3.60,0.0761,0.436740,0.1477,0.3000
79200,0.03345,0.4803,0.4977,0.4805,0.4819,0.4738,0.4929,0.4679,0.4845,0.4839,0.4587,0.4601,0.5028,2.10,0.0776,0.616199,0.2391,0.3000
79400,0.02200,0.4763,0.4999,0.4733,0.4935,0.4925,0.4655,0.4609,0.4969,0.4601,0.4692,0.4644,0.5417,3.97,0.0801,0.401042,0.1675,0.3000
79600,0.02586,0.4967,0.5105,0.4999,0.4812,0.4661,0.4937,0.4777,0.4885,0.4737,0.4825,0.4732,0.5016,3.16,0.1101,0.482894,0.2425,0.3000
79800,0.08497,0.4875,0.5072,0.4989,0.4893,0.4664,0.4657,0.4741,0.4968,0.4691,0.4838,0.4628,0.5382,4.23,0.0781,0.377724,0.1337,0.3000
80000,0.03497,0.4996,0.4850,0.4705,0.4993,0.4923,0.4853,0.4861,0.4730,0.4881,0.4646,0.4530,0.5210,1.18,0.0767,0.761531,0.1737,0.3000
80200,0.02506,0.4859,0.4899,0.4956,0.4977,0.4910,0.4726,0.4672,0.4892,0.4898,0.4867,0.4849,0.4906,1.43,0.0663,0.719505,0.1849,0.3000
80400,0.06662,0.4806,0.5044,0.5016,0.4993,0.4895,0.4999,0.4687,0.4898,0.4738,0.4754,0.4674,0.5304,2.61,0.0836,0.548863,0.2085,0.3000
80600,0.03246,0.4937,0.4991,0.5024,0.4919,0.4766,0.4865,0.4756,0.4671,0.4821,0.4863,0.4851,0.5062,1.88,0.0641,0.649029,0.2351,0.3000
80800,0.03832,0.4859,0.4812,0.4852,0.4881,0.4972,0.4891,0.4758,0.4862,0.4690,0.4584,0.4740,0.5417,1.57,0.1138,0.696805,0.2443,0.3000
81000,0.05129,0.4879,0.5110,0.4849,0.4783,0.4812,0.4994,0.4712,0.4587,0.4564,0.4721,0.4694,0.5333,2.59,0.0774,0.551321,0.1801,0.3000
81200,0.02419,0.4984,0.4788,0.4949,0.4972,0.5000,0.4953,0.4783,0.4805,0.4667,0.4732,0.4781,0.5309,2.74,0.0710,0.531783,0.1825,0.3000
81400,0.03195,0.4964,0.4794,0.5084,0.4871,0.4657,0.4725,0.4868,0.4749,0.4858,0.4718,0.4509,0.5113,1.50,0.0454,0.707380,0.2281,0.3000
81600,0.02181,0.4849,0.5097,0.5044,0.4858,0.5007,0.4688,0.4726,0.4831,0.4923,0.4663,0.4636,0.5303,2.85,0.0653,0.519023,0.2052,0.3000
81800,0.02147,0.5132,0.4971,0.5091,0.5042,0.5037,0.4736,0.4736,0.4919,0.4764,0.4723,0.4656,0.5483,2.78,0.1051,0.527272,0.2193,0.3000
82000,0.00939,0.5008,0.5113,0.4836,0.4932,0.4853,0.4850,0.4837,0.4871,0.4696,0.4911,0.4640,0.5086,1.81,0.0759,0.658831,0.1579,0.3000
82200,0.04016,0.4793,0.4855,0.4728,0.4758,0.4748,0.4753,0.4976,0.4958,0.4594,0.4650,0.4837,0.5473,2.59,0.0506,0.550231,0.1634,0.3000
82400,0.02825,0.4923,0.4826,0.4848,0.4729,0.4854,0.5002,0.4790,0.4768,0.4572,0.4802,0.4738,0.5075,1.13,0.0522,0.771131,0.2068,0.3000
82600,0.02027,0.5088,0.4778,0.4753,0.5008,0.4716,0.4752,0.4808,0.4678,0.4628,0.4571,0.4800,0.5492,1.24,0.0528,0.751222,0.1941,0.3000
82800,0.07608,0.5120,0.4940,0.4930,0.5030,0.4926,0.4672,0.4999,0.4591,0.4651,0.4766,0.4671,0.5292,2.49,0.0977,0.563772,0.1894,0.3000
83000,0.01406,0.4965,0.4946,0.4850,0.4830,0.4992,0.5024,0.4871,0.4588,0.4799,0.4540,0.4880,0.5330,2.82,0.0680,0.522114,0.2009,0.3000
83200,0.05378,0.5101,0.4878,0.4762,0.5048,0.4818,0.4765,0.4765,0.4971,0.4923,0.4760,0.4872,0.5392,1.86,0.1131,0.652185,0.2092,0.3000
83400,0.06285,0.5145,0.4817,0.4798,0.5005,0.4694,0.4697,0.4834,0.4709,0.4655,0.4856,0.4576,0.5325,2.54,0.0457,0.557373,0.1524,0.3000
83600,0.02700,0.5077,0.4734,0.4781,0.4705,0.4721,0.4870,0.4987,0.4641,0.4715,0.4726,0.4596,0.5234,3.34,0.1089,0.462962,0.1379,0.3000
83800,0.04549,0.5052,0.4914,0.5089,0.4702,0.5020,0.4982,0.4800,0.4672,0.4743,0.4914,0.4660,0.5420,3.76,0.1020,0.420686,0.1780,0.3000
84000,0.00697,0.4773,0.4737,0.4855,0.4726,0.4945,0.4691,0.4807,0.4920,0.4557,0.4692,0.4722,0.5485,3.76,0.1133,0.420841,0.1767,0.3000
84200,0.06539,0.4951,0.4749,0.4895,0.5042,0.4770,0.4912,0.4645,0.4827,0.4722,0.4556,0.4877,0.5139,1.59,0.1470,0.693118,0.2060,0.3000
84400,0.02595,0.4866,0.4860,0.4859,0.4789,0.4708,0.4726,0.4949,0.4821,0.4585,0.4889,0.4795,0.5205,1.95,0.0562,0.637708,0.1866,0.3000
84600,0.02724,0.4796,0.5018,0.4900,0.4754,0.4725,0.4946,0.4689,0.4918,0.4629,0.4650,0.4651,0.5026,3.24,0.1010,0.473911,0.1542,0.3000
84800,0.03436,0.5119,0.4862,0.4980,0.4807,0.4651,0.5018,0.4672,0.4654,0.4799,0.4568,0.4622,0.5076,1.86,0.0620,0.652353,0.2267,0.3000
85000,0.01757,0.4781,0.4961,0.4843,0.4992,0.4812,0.5025,0.4607,0.4781,0.4927,0.4800,0.4569,0.5183,2.71,0.0610,0.535631,0.1961,0.3000
85200,0.02236,0.5056,0.5124,0.4771,0.4993,0.4725,0.4740,0.4918,0.4699,0.4805,0.4916,0.4829,0.5104,1.11,0.0468,0.773937,0.1721,0.3000
85400,0.01326,0.4769,0.4773,0.4980,0.4774,0.5026,0.4782,0.4689,0.4623,0.4637,0.4533,0.4730,0.4988,2.76,0.0309,0.529269,0.1737,0.3000
85600,0.01380,0.4867,0.4793,0.4951,0.5051,0.4928,0.5025,0.4785,0.4751,0.4881,0.4750,0.4750,0.5008,1.91,0.0676,0.644187,0.1885,0.3000
85800,0.01127,0.4893,0.4837,0.4727,0.4922,0.4931,0.4998,0.4896,0.4758,0.4663,0.4844,0.4847,0.5049,2.75,0.1071,0.530321,0.1645,0.3000
86000,0.03062,0.4753,0.4820,0.4901,0.4757,0.4989,0.4994,0.4866,0.4910,0.4929,0.4853,0.4748,0.4994,2.57,0.0824,0.553671,0.2648,0.3000
86200,0.01717,0.4791,0.5042,0.4776,0.4936,0.4944,0.4637,0.4991,0.4648,0.4698,0.4656,0.4878,0.5083,2.04,0.0871,0.625457,0.2363,0.3000
86400,0.03348,0.4893,0.5011,0.4974,0.5063,0.4808,0.4638,0.4746,0.4798,0.4655,0.4795,0.4554,0.5395,1.58,0.1182,0.694721,0.1796,0.3000
86600,0.03598,0.4946,0.4873,0.5049,0.4679,0.4680,0.4795,0.4937,0.4646,0.4730,0.4561,0.4600,0.5407,5.34,0.1212,0.292303,0.1694,0.3000
86800,0.04100,0.4818,0.4787,0.4846,0.5017,0.4800,0.4952,0.4936,0.4638,0.4865,0.4616,0.4832,0.5086,2.90,0.0726,0.512318,0.1873,0.3000
87000,0.02181,0.4813,0.5100,0.4921,0.4757,0.5003,0.4741,0.4739,0.4632,0.4823,0.4641,0.4701,0.5025,1.48,0.0970,0.710905,0.1966,0.3000
87200,0.05533,0.5143,0.5087,0.4942,0.4840,0.4992,0.4706,0.4635,0.4773,0.4941,0.4655,0.4598,0.4983,2.45,0.0771,0.568644,0.1523,0.3000
87400,0.04374,0.4787,0.4886,0.5071,0.5033,0.4908,0.4801,0.4862,0.4584,0.4603,0.4868,0.4754,0.4987,1.52,0.0582,0.705099,0.2247,0.3000
87600,0.03562,0.5016,0.4939,0.5053,0.4945,0.4986,0.4638,0.4814,0.4838,0.4784,0.4583,0.4688,0.5156,1.36,0.0548,0.730326,0.1660,0.3000
87800,0.03611,0.4835,0.4935,0.4849,0.4909,0.4870,0.4626,0.4662,0.4948,0.4596,0.4831,0.4526,0.5205,0.65,0.0451,0.860145,0.2145,0.3000
88000,0.04574,0.4934,0.4839,0.4788,0.4818,0.4658,0.4991,0.4980,0.4653,0.4824,0.4708,0.4535,0.5350,0.97,0.0771,0.798950,0.2226,0.3000
88200,0.02839,0.4877,0.4993,0.5011,0.4702,0.4823,0.4630,0.4775,0.4706,0.4710,0.4806,0.4620,0.5415,4.96,0.1187,0.318995,0.1394,0.3000
88400,0.03566,0.4752,0.4974,0.4993,0.4912,0.4804,0.4812,0.4734,0.4865,0.4681,0.4632,0.4801,0.5049,3.71,0.1309,0.425499,0.1597,0.3000
88600,0.01990,0.5075,0.5049,0.4928,0.4771,0.4854,0.4818,0.4699,0.4684,0.4910,0.4897,0.4518,0.5301,2.47,0.1161,0.565873,0.2492,0.3000
88800,0.01561,0.4919,0.5112,0.4847,0.5003,0.4854,0.4790,0.4650,0.4624,0.4700,0.4537,0.4508,0.5084,2.96,0.0633,0.505373,0.1745,0.3000
